id,url,created_date,critic_score,audience_score,runtime,MPAA_rating,studio,theater_release_date,DVD_release_date,list_of_genres,abridged_list_of_cast,abridged_list_of_directors
3d975145-1a65-4195-8eca-556a29789645,https://www.rottentomatoes.com/m/wrath_of_man,2022-06-21 17:21:22.310446,66%,90%,1h 59m,R,United Artists Releasing,"May 7, 2021 wide","Jun 29, 2021",Action,"Jason Statham, Holt McCallany, Jeffrey Donovan, Josh Hartnett, Laz Alonso, Raúl Castillo",Guy Ritchie
8e899eca-f31f-4ab4-8773-f7ffa0fa99a9,https://www.rottentomatoes.com/m/first_kill_2017,2022-06-21 17:21:22.351399,15%,26%,1h 37m,R (Violence and Language),Lionsgate Premiere,"Jul 21, 2017 limited","Sep 5, 2017",Action,"Hayden Christensen, Bruce Willis, Gethin Anthony, Megan Leonard, Tyler Jon Olson, Shea Buckner",Steven C. Miller
d405368e-876e-458a-8a93-311ab7c028ba,https://www.rottentomatoes.com/m/coda_2021,2022-06-21 17:21:22.443146,94%,90%,1h 51m,PG-13 (Strong Sexual Content|Language|Drug Use),Apple TV+,"Aug 13, 2021 limited","Aug 13, 2021",Drama,"Emilia Jones, Troy Kotsur, Marlee Matlin, Eugenio Derbez, Daniel Durant, Ferdia Walsh-Peelo",Sian Heder
536b3c44-5f35-4097-abc9-205ba7f59f24,https://www.rottentomatoes.com/m/whiplash_2014,2022-06-21 17:21:22.488346,94%,94%,1h 46m,R (Strong Language|Some Sexual References),Sony Pictures Classics,"Oct 10, 2014 limited","Dec 2, 2014","Drama, Music","Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser, Austin Stowell, Nate Lang",Damien Chazelle
3b1b4407-69dc-4f7a-b4f7-10cfe6492ebb,https://www.rottentomatoes.com/m/365_days_2020,2022-06-21 17:21:22.570590,0%,28%,1h 56m,,,,"Jun 11, 2020","Drama, Romance","Michele Morrone, Bronisław Wrocławski, Otar Saralidze, Magdalena Lamparska, Natasza Urbanska, Grazyna Szapolowska",Barbara Białowąs
3a2b0ec1-0d45-4626-8972-e1fd9003fe53,https://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens,2022-06-21 17:21:22.586967,93%,85%,2h 16m,PG-13 (Sci-Fi Action Violence),Walt Disney,"Dec 18, 2015 wide","Apr 5, 2016","Adventure, Action, Fantasy","Harrison Ford, Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega",J.J. Abrams
d2cfc51f-d59c-4742-b3b9-2a9c88251d7b,https://www.rottentomatoes.com/m/stillwater_2020,2022-06-21 17:21:22.614945,74%,72%,2h 20m,R (Language),Focus Features,"Jul 30, 2021 wide","Aug 19, 2021",Drama,"Matt Damon, Camille Cottin, Abigail Breslin, Lilou Siauvaud, Deanna Dunagan, Idir Azougli",Tom McCarthy
9a45c078-f182-485a-b3a3-8136c2fab4a3,https://www.rottentomatoes.com/m/nightmare_alley_2021,2022-06-21 17:21:22.635450,80%,68%,2h 30m,R (Nudity|Language|Some Sexual Content|Strong/Bloody Violence),Searchlight Pictures,"Dec 17, 2021 wide","Mar 8, 2022","Drama, Crime, Mystery & thriller","Bradley Cooper, Rooney Mara, Cate Blanchett, Ron Perlman, Toni Collette, Mary Steenburgen",Guillermo del Toro
b06c4b3d-fc73-4bd7-975c-2373ff05b8ca,https://www.rottentomatoes.com/m/intersections,2022-06-21 17:21:22.657585,,26%,1h 41m,R (Violence|Language|Brief Sexuality),,,"Jan 28, 2014",Mystery & thriller,"Frank Grillo, Jaimie Alexander, Roschdy Zem, Marie-Josée Croze, Moussa Maaskri, Charlie Bewley",David Marconi
637d16de-9bee-4166-9410-6434a526a661,https://www.rottentomatoes.com/m/ricky_gervais_supernature,2022-06-21 17:21:23.140628,29%,91%,1h 4m,,,,"May 24, 2022","Comedy, Stand-up","Ricky Gervais, Ricky Gervais",
5e698578-2298-49c4-b3bf-79ade4c1a488,https://www.rottentomatoes.com/m/mission_impossible_fallout,2022-06-21 17:21:23.159732,97%,88%,2h 27m,PG-13 (Intense Sequences of Action|Brief Strong Language|Violence),Paramount Pictures,"Jul 27, 2018 wide","Oct 23, 2018","Action, Adventure","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg, Rebecca Ferguson, Sean Harris",Christopher McQuarrie
b4d3b867-45ad-4441-9237-d096e2f21066,https://www.rottentomatoes.com/m/you_are_not_my_mother,2022-06-21 17:21:23.178262,89%,47%,1h 33m,,Magnet Releasing,"Mar 25, 2022 limited","Mar 25, 2022","Horror, Drama","Jade Jordan, Carolyn Bracken, Hazel Doupe, Paul Reid, Jordanne Jones, Ingrid Craigie",Kate Dolan
